 (Accessible sheet). Data table begins in Cell A6. Item descriptions are contained within input messages in Row 6.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CalFresh Expedited Service Quarterly Statistical Report 
(DFA 296X)",,,,,,,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART A,PART B,PART B,PART B
Jan-Mar2016,El Dorado,,09,15-16,2016,Jan-Mar 2016,121.0,132.0,-11.0,1908.0,2029.0,50.0,1805.0,1855.0,29.0,830.0,859.0,29.0,792.0,821.0,0.0,22.0,22.0,0.0,11.0,11.0,0.0,11.0,11.0,0.0,16.0,16.0,0.0,11.0,11.0,0.0,5.0,5.0,21.0,975.0,996.0,174.0,0.0,7.0,7.0
Jan-Mar2016,Fresno,a/,10,15-16,2016,Jan-Mar 2016,166.0,134.0,32.0,10982.0,11148.0,138.0,10839.0,10977.0,62.0,4786.0,4848.0,62.0,4282.0,4344.0,0.0,457.0,457.0,0.0,0.0,0.0,0.0,457.0,457.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,47.0,47.0,76.0,6053.0,6129.0,171.0,2.0,74.0,76.0
Jan-Mar2016,Glenn,,11,15-16,2016,Jan-Mar 2016,25.0,25.0,0.0,386.0,411.0,24.0,364.0,388.0,8.0,128.0,136.0,8.0,125.0,133.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,236.0,252.0,23.0,0.0,2.0,2.0
Jan-Mar2016,Humboldt,,12,15-16,2016,Jan-Mar 2016,194.0,212.0,-18.0,3327.0,3521.0,69.0,3209.0,3278.0,38.0,1214.0,1252.0,37.0,1172.0,1209.0,1.0,31.0,32.0,1.0,7.0,8.0,0.0,24.0,24.0,0.0,11.0,11.0,0.0,3.0,3.0,0.0,8.0,8.0,31.0,1995.0,2026.0,243.0,0.0,57.0,57.0
Jan-Mar2016,Imperial,,13,15-16,2016,Jan-Mar 2016,240.0,250.0,-10.0,3212.0,3452.0,114.0,3036.0,3150.0,53.0,1091.0,1144.0,50.0,1022.0,1072.0,1.0,44.0,45.0,0.0,25.0,25.0,1.0,19.0,20.0,2.0,25.0,27.0,0.0,12.0,12.0,2.0,13.0,15.0,61.0,1945.0,2006.0,302.0,0.0,12.0,12.0
Jan-Mar2016,Inyo,,14,15-16,2016,Jan-Mar 2016,19.0,19.0,0.0,225.0,244.0,8.0,217.0,225.0,3.0,97.0,100.0,3.0,87.0,90.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,4.0,4.0,0.0,1.0,1.0,5.0,120.0,125.0,19.0,0.0,0.0,0.0
Jan-Mar2016,Kern,,15,15-16,2016,Jan-Mar 2016,2429.0,2439.0,-10.0,17421.0,19850.0,644.0,16881.0,17525.0,368.0,6494.0,6862.0,352.0,6097.0,6449.0,14.0,278.0,292.0,6.0,143.0,149.0,8.0,135.0,143.0,2.0,119.0,121.0,1.0,79.0,80.0,1.0,40.0,41.0,276.0,10387.0,10663.0,2325.0,0.0,5.0,5.0
Jan-Mar2016,Kings,,16,15-16,2016,Jan-Mar 2016,329.0,329.0,0.0,2520.0,2849.0,104.0,2403.0,2507.0,50.0,962.0,1012.0,48.0,935.0,983.0,1.0,15.0,16.0,0.0,10.0,10.0,1.0,5.0,6.0,1.0,12.0,13.0,1.0,6.0,7.0,0.0,6.0,6.0,54.0,1441.0,1495.0,342.0,0.0,2.0,2.0
Jan-Mar2016,Lake,,17,15-16,2016,Jan-Mar 2016,108.0,112.0,-4.0,1248.0,1356.0,33.0,1204.0,1237.0,11.0,582.0,593.0,11.0,541.0,552.0,0.0,28.0,28.0,0.0,6.0,6.0,0.0,22.0,22.0,0.0,13.0,13.0,0.0,2.0,2.0,0.0,11.0,11.0,22.0,622.0,644.0,119.0,0.0,2.0,2.0
Jan-Mar2016,Lassen,,18,15-16,2016,Jan-Mar 2016,67.0,67.0,0.0,355.0,422.0,18.0,356.0,374.0,5.0,191.0,196.0,4.0,173.0,177.0,1.0,8.0,9.0,0.0,1.0,1.0,1.0,7.0,8.0,0.0,10.0,10.0,0.0,2.0,2.0,0.0,8.0,8.0,13.0,165.0,178.0,48.0,0.0,0.0,0.0
Jan-Mar2016,Los Angeles,,19,15-16,2016,Jan-Mar 2016,4958.0,8738.0,-3780.0,65739.0,70697.0,4239.0,56278.0,60517.0,2700.0,25438.0,28138.0,1972.0,23184.0,25156.0,227.0,935.0,1162.0,141.0,681.0,822.0,86.0,254.0,340.0,501.0,1319.0,1820.0,226.0,572.0,798.0,275.0,747.0,1022.0,1539.0,30840.0,32379.0,10180.0,11.0,611.0,622.0
Jan-Mar2016,Madera,,20,15-16,2016,Jan-Mar 2016,282.0,295.0,-13.0,2085.0,2367.0,77.0,2043.0,2120.0,36.0,785.0,821.0,33.0,762.0,795.0,0.0,14.0,14.0,0.0,7.0,7.0,0.0,7.0,7.0,3.0,9.0,12.0,2.0,7.0,9.0,1.0,2.0,3.0,41.0,1258.0,1299.0,247.0,0.0,1.0,1.0
Jan-Mar2016,Marin,,21,15-16,2016,Jan-Mar 2016,114.0,117.0,-3.0,1569.0,1683.0,36.0,1506.0,1542.0,18.0,604.0,622.0,16.0,559.0,575.0,2.0,29.0,31.0,1.0,14.0,15.0,1.0,15.0,16.0,0.0,16.0,16.0,0.0,7.0,7.0,0.0,9.0,9.0,18.0,902.0,920.0,141.0,1.0,3.0,4.0
Jan-Mar2016,Mariposa,,22,15-16,2016,Jan-Mar 2016,26.0,27.0,-1.0,262.0,288.0,5.0,247.0,252.0,1.0,115.0,116.0,1.0,107.0,108.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,132.0,136.0,36.0,0.0,3.0,3.0
Jan-Mar2016,Mendocino,,23,15-16,2016,Jan-Mar 2016,186.0,188.0,-2.0,1589.0,1775.0,55.0,1517.0,1572.0,36.0,773.0,809.0,35.0,739.0,774.0,0.0,22.0,22.0,0.0,5.0,5.0,0.0,17.0,17.0,1.0,12.0,13.0,1.0,4.0,5.0,0.0,8.0,8.0,19.0,744.0,763.0,203.0,0.0,1.0,1.0
Jan-Mar2016,Merced,,24,15-16,2016,Jan-Mar 2016,453.0,466.0,-13.0,4438.0,4891.0,214.0,4333.0,4547.0,126.0,1600.0,1726.0,120.0,1543.0,1663.0,4.0,26.0,30.0,3.0,12.0,15.0,1.0,14.0,15.0,2.0,31.0,33.0,1.0,21.0,22.0,1.0,10.0,11.0,88.0,2733.0,2821.0,344.0,2.0,27.0,29.0
Jan-Mar2016,Modoc,,25,15-16,2016,Jan-Mar 2016,11.0,11.0,0.0,150.0,161.0,8.0,139.0,147.0,1.0,81.0,82.0,1.0,75.0,76.0,0.0,6.0,6.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,58.0,65.0,14.0,0.0,1.0,1.0
Jan-Mar2016,Mono,,26,15-16,2016,Jan-Mar 2016,13.0,13.0,0.0,111.0,124.0,0.0,107.0,107.0,0.0,37.0,37.0,0.0,34.0,34.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,70.0,70.0,17.0,0.0,0.0,0.0
Jan-Mar2016,Monterey,,27,15-16,2016,Jan-Mar 2016,1097.0,1110.0,-13.0,6088.0,7185.0,141.0,6533.0,6674.0,66.0,2207.0,2273.0,65.0,2116.0,2181.0,0.0,44.0,44.0,0.0,30.0,30.0,0.0,14.0,14.0,1.0,47.0,48.0,0.0,33.0,33.0,1.0,14.0,15.0,75.0,4326.0,4401.0,511.0,0.0,1.0,1.0
Jan-Mar2016,Napa,,28,15-16,2016,Jan-Mar 2016,143.0,146.0,-3.0,993.0,1136.0,23.0,1015.0,1038.0,13.0,299.0,312.0,12.0,281.0,293.0,0.0,10.0,10.0,0.0,7.0,7.0,0.0,3.0,3.0,1.0,8.0,9.0,1.0,5.0,6.0,0.0,3.0,3.0,10.0,716.0,726.0,98.0,0.0,0.0,0.0
Jan-Mar2016,Nevada,,29,15-16,2016,Jan-Mar 2016,104.0,105.0,-1.0,1031.0,1135.0,14.0,1008.0,1022.0,8.0,468.0,476.0,7.0,402.0,409.0,0.0,23.0,23.0,0.0,5.0,5.0,0.0,18.0,18.0,1.0,43.0,44.0,1.0,6.0,7.0,0.0,37.0,37.0,6.0,540.0,546.0,113.0,0.0,8.0,8.0
Jan-Mar2016,Orange,,30,15-16,2016,Jan-Mar 2016,214.0,214.0,0.0,14917.0,15131.0,952.0,13961.0,14913.0,248.0,5699.0,5947.0,245.0,5660.0,5905.0,3.0,28.0,31.0,0.0,0.0,0.0,3.0,28.0,31.0,0.0,11.0,11.0,0.0,3.0,3.0,0.0,8.0,8.0,704.0,8262.0,8966.0,218.0,0.0,37.0,37.0
Jan-Mar2016,Placer,,31,15-16,2016,Jan-Mar 2016,9.0,6.0,3.0,1224.0,1233.0,10.0,1201.0,1211.0,4.0,594.0,598.0,3.0,544.0,547.0,1.0,27.0,28.0,0.0,0.0,0.0,1.0,27.0,28.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,23.0,23.0,6.0,607.0,613.0,22.0,0.0,0.0,0.0
Jan-Mar2016,Plumas,,32,15-16,2016,Jan-Mar 2016,39.0,40.0,-1.0,321.0,360.0,5.0,326.0,331.0,3.0,126.0,129.0,3.0,103.0,106.0,0.0,10.0,10.0,0.0,6.0,6.0,0.0,4.0,4.0,0.0,13.0,13.0,0.0,9.0,9.0,0.0,4.0,4.0,2.0,200.0,202.0,29.0,0.0,0.0,0.0
Jan-Mar2016,Riverside,,33,15-16,2016,Jan-Mar 2016,1942.0,1964.0,-22.0,29976.0,31918.0,1004.0,28673.0,29677.0,630.0,11502.0,12132.0,593.0,10837.0,11430.0,22.0,366.0,388.0,13.0,180.0,193.0,9.0,186.0,195.0,15.0,299.0,314.0,9.0,175.0,184.0,6.0,124.0,130.0,374.0,17171.0,17545.0,2241.0,9.0,189.0,198.0
Jan-Mar2016,Sacramento,,34,15-16,2016,Jan-Mar 2016,4335.0,4335.0,0.0,20947.0,25282.0,788.0,20069.0,20857.0,364.0,5113.0,5477.0,362.0,5059.0,5421.0,1.0,38.0,39.0,0.0,0.0,0.0,1.0,38.0,39.0,1.0,16.0,17.0,0.0,0.0,0.0,1.0,16.0,17.0,424.0,14956.0,15380.0,4425.0,0.0,56.0,56.0
Jan-Mar2016,San Benito,,35,15-16,2016,Jan-Mar 2016,61.0,64.0,-3.0,618.0,679.0,11.0,598.0,609.0,4.0,230.0,234.0,4.0,219.0,223.0,0.0,9.0,9.0,0.0,4.0,4.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,368.0,375.0,70.0,0.0,0.0,0.0
Jan-Mar2016,San Bernardino,,36,15-16,2016,Jan-Mar 2016,2720.0,2768.0,-48.0,36160.0,38880.0,1332.0,34465.0,35797.0,738.0,15883.0,16621.0,678.0,15112.0,15790.0,33.0,478.0,511.0,21.0,226.0,247.0,12.0,252.0,264.0,27.0,293.0,320.0,17.0,192.0,209.0,10.0,101.0,111.0,594.0,18582.0,19176.0,3083.0,0.0,88.0,88.0
Jan-Mar2016,San Diego,,37,15-16,2016,Jan-Mar 2016,113.0,210.0,-97.0,21994.0,22107.0,383.0,21304.0,21687.0,175.0,7221.0,7396.0,172.0,7094.0,7266.0,3.0,97.0,100.0,0.0,0.0,0.0,3.0,97.0,100.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,30.0,30.0,208.0,14083.0,14291.0,420.0,0.0,215.0,215.0
Jan-Mar2016,San Francisco,,38,15-16,2016,Jan-Mar 2016,381.0,383.0,-2.0,5112.0,5493.0,210.0,5070.0,5280.0,138.0,2002.0,2140.0,125.0,1749.0,1874.0,8.0,139.0,147.0,0.0,0.0,0.0,8.0,139.0,147.0,5.0,114.0,119.0,0.0,0.0,0.0,5.0,114.0,119.0,72.0,3068.0,3140.0,213.0,0.0,1.0,1.0
Jan-Mar2016,San Joaquin,,39,15-16,2016,Jan-Mar 2016,1068.0,1115.0,-47.0,9371.0,10439.0,406.0,8897.0,9303.0,225.0,3434.0,3659.0,203.0,3112.0,3315.0,10.0,167.0,177.0,8.0,122.0,130.0,2.0,45.0,47.0,12.0,155.0,167.0,11.0,134.0,145.0,1.0,21.0,22.0,181.0,5463.0,5644.0,1136.0,0.0,4.0,4.0
Jan-Mar2016,San Luis Obispo,,40,15-16,2016,Jan-Mar 2016,257.0,257.0,0.0,1069.0,1326.0,28.0,1028.0,1056.0,14.0,568.0,582.0,13.0,547.0,560.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,6.0,7.0,0.0,0.0,0.0,1.0,6.0,7.0,14.0,460.0,474.0,270.0,0.0,7.0,7.0
Jan-Mar2016,San Mateo,,41,15-16,2016,Jan-Mar 2016,2471.0,2471.0,0.0,4074.0,6545.0,37.0,3997.0,4034.0,12.0,1000.0,1012.0,12.0,901.0,913.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,25.0,2997.0,3022.0,2511.0,0.0,29.0,29.0
Jan-Mar2016,Santa Barbara,,42,15-16,2016,Jan-Mar 2016,8.0,3.0,5.0,1729.0,1737.0,92.0,1625.0,1717.0,65.0,781.0,846.0,62.0,723.0,785.0,3.0,42.0,45.0,0.0,0.0,0.0,3.0,42.0,45.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,27.0,844.0,871.0,20.0,0.0,3.0,3.0
Jan-Mar2016,Santa Clara,,43,15-16,2016,Jan-Mar 2016,541.0,540.0,1.0,4609.0,5150.0,75.0,4473.0,4548.0,22.0,1266.0,1288.0,22.0,1233.0,1255.0,0.0,28.0,28.0,0.0,1.0,1.0,0.0,27.0,27.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,3.0,3.0,53.0,3207.0,3260.0,602.0,0.0,2.0,2.0
Jan-Mar2016,Santa Cruz,,44,15-16,2016,Jan-Mar 2016,307.0,307.0,0.0,1954.0,2261.0,32.0,1883.0,1915.0,11.0,648.0,659.0,10.0,614.0,624.0,0.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,1.0,9.0,10.0,1.0,9.0,10.0,0.0,0.0,0.0,21.0,1235.0,1256.0,346.0,0.0,10.0,10.0
Jan-Mar2016,Shasta,,45,15-16,2016,Jan-Mar 2016,235.0,237.0,-2.0,3175.0,3410.0,69.0,3048.0,3117.0,48.0,1275.0,1323.0,47.0,1254.0,1301.0,1.0,14.0,15.0,0.0,4.0,4.0,1.0,10.0,11.0,0.0,7.0,7.0,0.0,5.0,5.0,0.0,2.0,2.0,21.0,1773.0,1794.0,293.0,0.0,12.0,12.0
Jan-Mar2016,Sierra,,46,15-16,2016,Jan-Mar 2016,3.0,3.0,0.0,31.0,34.0,1.0,30.0,31.0,1.0,16.0,17.0,1.0,14.0,15.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,3.0,0.0,0.0,0.0
Jan-Mar2016,Siskiyou,,47,15-16,2016,Jan-Mar 2016,117.0,127.0,-10.0,818.0,935.0,28.0,769.0,797.0,15.0,237.0,252.0,13.0,211.0,224.0,0.0,15.0,15.0,0.0,7.0,7.0,0.0,8.0,8.0,2.0,11.0,13.0,2.0,5.0,7.0,0.0,6.0,6.0,13.0,532.0,545.0,138.0,0.0,1.0,1.0
Jan-Mar2016,Solano,,48,15-16,2016,Jan-Mar 2016,57.0,17.0,40.0,2576.0,2633.0,53.0,2538.0,2591.0,26.0,1394.0,1420.0,26.0,1354.0,1380.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,27.0,1144.0,1171.0,42.0,0.0,15.0,15.0
Jan-Mar2016,Sonoma,,49,15-16,2016,Jan-Mar 2016,197.0,199.0,-2.0,4186.0,4383.0,28.0,4060.0,4088.0,14.0,1078.0,1092.0,13.0,543.0,556.0,0.0,197.0,197.0,0.0,0.0,0.0,0.0,197.0,197.0,1.0,338.0,339.0,0.0,0.0,0.0,1.0,338.0,339.0,14.0,2982.0,2996.0,295.0,0.0,72.0,72.0
Jan-Mar2016,Stanislaus,,50,15-16,2016,Jan-Mar 2016,567.0,577.0,-10.0,9706.0,10273.0,296.0,9328.0,9624.0,144.0,3759.0,3903.0,129.0,3444.0,3573.0,10.0,172.0,182.0,6.0,70.0,76.0,4.0,102.0,106.0,5.0,143.0,148.0,5.0,73.0,78.0,0.0,70.0,70.0,152.0,5569.0,5721.0,649.0,0.0,2.0,2.0
Jan-Mar2016,Sutter,,51,15-16,2016,Jan-Mar 2016,138.0,150.0,-12.0,1365.0,1503.0,58.0,1306.0,1364.0,35.0,535.0,570.0,32.0,470.0,502.0,0.0,36.0,36.0,0.0,18.0,18.0,0.0,18.0,18.0,3.0,29.0,32.0,3.0,25.0,28.0,0.0,4.0,4.0,23.0,771.0,794.0,139.0,0.0,0.0,0.0
Jan-Mar2016,Tehama,,52,15-16,2016,Jan-Mar 2016,108.0,111.0,-3.0,1150.0,1258.0,24.0,1107.0,1131.0,4.0,455.0,459.0,4.0,441.0,445.0,0.0,8.0,8.0,0.0,6.0,6.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,5.0,5.0,0.0,1.0,1.0,20.0,652.0,672.0,127.0,0.0,9.0,9.0
Jan-Mar2016,Trinity,,53,15-16,2016,Jan-Mar 2016,17.0,20.0,-3.0,230.0,247.0,5.0,228.0,233.0,3.0,130.0,133.0,1.0,107.0,108.0,2.0,16.0,18.0,0.0,0.0,0.0,2.0,16.0,18.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,6.0,6.0,2.0,98.0,100.0,14.0,0.0,0.0,0.0
Jan-Mar2016,Tulare,,54,15-16,2016,Jan-Mar 2016,787.0,787.0,0.0,6691.0,7478.0,270.0,6380.0,6650.0,146.0,3286.0,3432.0,138.0,3226.0,3364.0,6.0,52.0,58.0,0.0,0.0,0.0,6.0,52.0,58.0,2.0,8.0,10.0,0.0,0.0,0.0,2.0,8.0,10.0,124.0,3094.0,3218.0,828.0,0.0,17.0,17.0
Jan-Mar2016,Tuolumne,,55,15-16,2016,Jan-Mar 2016,75.0,79.0,-4.0,803.0,878.0,25.0,772.0,797.0,10.0,310.0,320.0,9.0,301.0,310.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,4.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,15.0,462.0,477.0,81.0,0.0,1.0,1.0
Jan-Mar2016,Ventura,,56,15-16,2016,Jan-Mar 2016,652.0,652.0,0.0,4613.0,5265.0,53.0,4559.0,4612.0,32.0,2112.0,2144.0,27.0,2047.0,2074.0,3.0,36.0,39.0,3.0,36.0,39.0,0.0,0.0,0.0,2.0,29.0,31.0,2.0,29.0,31.0,0.0,0.0,0.0,21.0,2447.0,2468.0,653.0,0.0,17.0,17.0
Jan-Mar2016,Yolo,,57,15-16,2016,Jan-Mar 2016,488.0,488.0,0.0,1232.0,1720.0,24.0,1177.0,1201.0,20.0,735.0,755.0,17.0,705.0,722.0,1.0,27.0,28.0,0.0,0.0,0.0,1.0,27.0,28.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,442.0,446.0,519.0,0.0,6.0,6.0
Jan-Mar2016,Yuba,,58,15-16,2016,Jan-Mar 2016,93.0,93.0,0.0,1465.0,1558.0,35.0,1416.0,1451.0,18.0,632.0,650.0,18.0,611.0,629.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,17.0,784.0,801.0,107.0,1.0,23.0,24.0
Apr-Jun2016,Statewide,,00,15-16,2016,Apr-Jun 2016,33833.0,36247.0,-2414.0,332540.0,366373.0,14121.0,309135.0,323256.0,8524.0,128189.0,136713.0,7192.0,119526.0,126718.0,489.0,4147.0,4636.0,185.0,1568.0,1753.0,304.0,2579.0,2883.0,843.0,4516.0,5359.0,269.0,1756.0,2025.0,574.0,2760.0,3334.0,5597.0,180946.0,186543.0,43117.0,46.0,1308.0,1354.0
Apr-Jun2016,Alameda,,01,15-16,2016,Apr-Jun 2016,0.0,0.0,0.0,12727.0,12727.0,365.0,12362.0,12727.0,186.0,4155.0,4341.0,172.0,3875.0,4047.0,6.0,205.0,211.0,0.0,0.0,0.0,6.0,205.0,211.0,8.0,75.0,83.0,0.0,0.0,0.0,8.0,75.0,83.0,179.0,8207.0,8386.0,0.0,0.0,100.0,100.0
Apr-Jun2016,Alpine,,02,15-16,2016,Apr-Jun 2016,1.0,1.0,0.0,16.0,17.0,0.0,17.0,17.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0
Apr-Jun2016,Amador,,03,15-16,2016,Apr-Jun 2016,37.0,39.0,-2.0,411.0,448.0,9.0,401.0,410.0,4.0,191.0,195.0,4.0,183.0,187.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,2.0,2.0,5.0,210.0,215.0,38.0,0.0,1.0,1.0
Apr-Jun2016,Butte,,04,15-16,2016,Apr-Jun 2016,612.0,609.0,3.0,4047.0,4659.0,108.0,4003.0,4111.0,33.0,1627.0,1660.0,30.0,1528.0,1558.0,3.0,70.0,73.0,0.0,6.0,6.0,3.0,64.0,67.0,0.0,29.0,29.0,0.0,5.0,5.0,0.0,24.0,24.0,75.0,2376.0,2451.0,548.0,0.0,25.0,25.0
Apr-Jun2016,Calaveras,,05,15-16,2016,Apr-Jun 2016,26.0,26.0,0.0,563.0,589.0,16.0,553.0,569.0,7.0,243.0,250.0,7.0,234.0,241.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,9.0,310.0,319.0,20.0,0.0,0.0,0.0
Apr-Jun2016,Colusa,,06,15-16,2016,Apr-Jun 2016,34.0,34.0,0.0,195.0,229.0,1.0,191.0,192.0,1.0,78.0,79.0,1.0,77.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,113.0,113.0,37.0,0.0,1.0,1.0
Apr-Jun2016,Contra Costa,,07,15-16,2016,Apr-Jun 2016,242.0,242.0,0.0,4380.0,4622.0,105.0,4278.0,4383.0,55.0,1551.0,1606.0,54.0,1526.0,1580.0,1.0,20.0,21.0,0.0,0.0,0.0,1.0,20.0,21.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,50.0,2727.0,2777.0,239.0,0.0,9.0,9.0
Apr-Jun2016,Del Norte,,08,15-16,2016,Apr-Jun 2016,157.0,157.0,0.0,514.0,671.0,24.0,472.0,496.0,13.0,173.0,186.0,12.0,162.0,174.0,1.0,8.0,9.0,1.0,2.0,3.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,11.0,299.0,310.0,175.0,0.0,0.0,0.0
Apr-Jun2016,El Dorado,,09,15-16,2016,Apr-Jun 2016,159.0,174.0,-15.0,1860.0,2019.0,35.0,1806.0,1841.0,15.0,814.0,829.0,14.0,803.0,817.0,1.0,8.0,9.0,1.0,1.0,2.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,20.0,992.0,1012.0,178.0,0.0,11.0,11.0
Apr-Jun2016,Fresno,a/,10,15-16,2016,Apr-Jun 2016,196.0,171.0,25.0,10540.0,10736.0,139.0,10332.0,10471.0,64.0,4600.0,4664.0,61.0,4420.0,4481.0,3.0,148.0,151.0,0.0,0.0,0.0,3.0,148.0,151.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,32.0,32.0,75.0,5732.0,5807.0,265.0,1.0,77.0,78.0
Apr-Jun2016,Glenn,,11,15-16,2016,Apr-Jun 2016,22.0,23.0,-1.0,374.0,396.0,27.0,344.0,371.0,12.0,136.0,148.0,12.0,134.0,146.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,208.0,223.0,25.0,0.0,1.0,1.0
Apr-Jun2016,Humboldt,,12,15-16,2016,Apr-Jun 2016,227.0,243.0,-16.0,3069.0,3296.0,67.0,3021.0,3088.0,43.0,1182.0,1225.0,43.0,1164.0,1207.0,0.0,11.0,11.0,0.0,3.0,3.0,0.0,8.0,8.0,0.0,7.0,7.0,0.0,2.0,2.0,0.0,5.0,5.0,24.0,1839.0,1863.0,208.0,0.0,26.0,26.0
Apr-Jun2016,Imperial,,13,15-16,2016,Apr-Jun 2016,287.0,302.0,-15.0,3550.0,3837.0,153.0,3279.0,3432.0,72.0,1234.0,1306.0,63.0,1159.0,1222.0,8.0,50.0,58.0,3.0,29.0,32.0,5.0,21.0,26.0,1.0,25.0,26.0,1.0,12.0,13.0,0.0,13.0,13.0,81.0,2045.0,2126.0,405.0,0.0,4.0,4.0
Apr-Jun2016,Inyo,,14,15-16,2016,Apr-Jun 2016,19.0,19.0,0.0,240.0,259.0,8.0,231.0,239.0,6.0,114.0,120.0,5.0,102.0,107.0,1.0,9.0,10.0,1.0,8.0,9.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,117.0,119.0,20.0,0.0,0.0,0.0
Apr-Jun2016,Kern,,15,15-16,2016,Apr-Jun 2016,2307.0,2325.0,-18.0,16643.0,18950.0,583.0,15575.0,16158.0,362.0,6350.0,6712.0,346.0,5994.0,6340.0,13.0,237.0,250.0,5.0,135.0,140.0,8.0,102.0,110.0,3.0,119.0,122.0,2.0,86.0,88.0,1.0,33.0,34.0,221.0,9225.0,9446.0,2792.0,0.0,6.0,6.0
Apr-Jun2016,Kings,,16,15-16,2016,Apr-Jun 2016,340.0,342.0,-2.0,2365.0,2705.0,108.0,2218.0,2326.0,42.0,884.0,926.0,41.0,854.0,895.0,0.0,14.0,14.0,0.0,6.0,6.0,0.0,8.0,8.0,1.0,16.0,17.0,0.0,4.0,4.0,1.0,12.0,13.0,66.0,1334.0,1400.0,379.0,0.0,1.0,1.0
Apr-Jun2016,Lake,,17,15-16,2016,Apr-Jun 2016,118.0,119.0,-1.0,1123.0,1241.0,46.0,1060.0,1106.0,23.0,521.0,544.0,22.0,486.0,508.0,0.0,24.0,24.0,0.0,5.0,5.0,0.0,19.0,19.0,1.0,11.0,12.0,1.0,4.0,5.0,0.0,7.0,7.0,23.0,539.0,562.0,135.0,0.0,1.0,1.0
