county,consortium,month,year,federal_fiscal_year,state_fiscal_year,qtr_medical_rcv_calfresh_pct,qtr_calfresh_persons_rcv_medical,qtr_calfresh_persons_rcv_medical_pct,quarter,fulldate
Glenn,C-IV,JAN,2014,2014.0,2014.0,0.347803829221,3397.0,0.911946308725,1.0,2014-01-01
Humboldt,C-IV,JAN,2014,2014.0,2014.0,0.399845793896,15039.0,0.841530971966,1.0,2014-01-01
Imperial,C-IV,JAN,2014,2014.0,2014.0,0.48265489437,34658.0,0.887006372687,1.0,2014-01-01
Inyo,C-IV,JAN,2014,2014.0,2014.0,0.38469557965,1845.0,0.863764044944,1.0,2014-01-01
Kern,C-IV,JAN,2014,2014.0,2014.0,0.432688350504,128267.0,0.850802600159,1.0,2014-01-01
Kings,C-IV,JAN,2014,2014.0,2014.0,0.474786931818,21392.0,0.887156305727,1.0,2014-01-01
Lake,C-IV,JAN,2014,2014.0,2014.0,0.405569317502,9496.0,0.867531518363,1.0,2014-01-01
Lassen,C-IV,JAN,2014,2014.0,2014.0,0.458167330677,2875.0,0.898156825992,1.0,2014-01-01
Los Angeles,LRS,JAN,2014,2014.0,2014.0,0.314590852502,941018.0,0.786165424087,1.0,2014-01-01
Madera,C-IV,JAN,2014,2014.0,2014.0,0.465600141418,26339.0,0.913533573807,1.0,2014-01-01
Marin,C-IV,JAN,2014,2014.0,2014.0,0.277122605942,9188.0,0.89717800996,1.0,2014-01-01
Mariposa,C-IV,JAN,2014,2014.0,2014.0,0.468229954614,1857.0,0.899709302326,1.0,2014-01-01
Mendocino,C-IV,JAN,2014,2014.0,2014.0,0.36711449517,11668.0,0.839545258311,1.0,2014-01-01
Merced,C-IV,JAN,2014,2014.0,2014.0,0.47237243848,49353.0,0.861955743403,1.0,2014-01-01
Modoc,C-IV,JAN,2014,2014.0,2014.0,0.341147938561,844.0,0.89029535865,1.0,2014-01-01
Mono,C-IV,JAN,2014,2014.0,2014.0,0.259332023576,660.0,0.728476821192,1.0,2014-01-01
Monterey,C-IV,JAN,2014,2014.0,2014.0,0.35503997325,46719.0,0.883507630628,1.0,2014-01-01
Napa,C-IV,JAN,2014,2014.0,2014.0,0.262571610439,6600.0,0.88471849866,1.0,2014-01-01
Nevada,C-IV,JAN,2014,2014.0,2014.0,0.364617162988,6624.0,0.840822543793,1.0,2014-01-01
Orange,CalWIN,JAN,2014,2014.0,2014.0,0.31526436725,204983.0,0.826684357835,1.0,2014-01-01
Placer,CalWIN,JAN,2014,2014.0,2014.0,0.299947075946,13602.0,0.736397596232,1.0,2014-01-01
Plumas,C-IV,JAN,2014,2014.0,2014.0,0.355074116306,1557.0,0.82206969377,1.0,2014-01-01
Riverside,C-IV,JAN,2014,2014.0,2014.0,0.383605533512,217428.0,0.754772261005,1.0,2014-01-01
Sacramento,CalWIN,JAN,2014,2014.0,2014.0,0.423623828902,171868.0,0.805270136673,1.0,2014-01-01
San Benito,C-IV,JAN,2014,2014.0,2014.0,0.389721181856,5619.0,0.87523364486,1.0,2014-01-01
San Bernardino,C-IV,JAN,2014,2014.0,2014.0,0.465118901601,301091.0,0.793945163145,1.0,2014-01-01
San Diego,CalWIN,JAN,2014,2014.0,2014.0,0.355026568448,218614.0,0.791059358219,1.0,2014-01-01
San Francisco,CalWIN,JAN,2014,2014.0,2014.0,0.208759249207,36536.0,0.713050605984,1.0,2014-01-01
San Joaquin,C-IV,JAN,2014,2014.0,2014.0,0.442309224328,99938.0,0.855919356634,1.0,2014-01-01
San Luis Obispo,CalWIN,JAN,2014,2014.0,2014.0,0.32510431914,14881.0,0.801001184196,1.0,2014-01-01
San Mateo,CalWIN,JAN,2014,2014.0,2014.0,0.232315552062,27193.0,0.83639886811,1.0,2014-01-01
Santa Barbara,CalWIN,JAN,2014,2014.0,2014.0,0.295675798053,31344.0,0.861998789946,1.0,2014-01-01
Santa Clara,CalWIN,JAN,2014,2014.0,2014.0,0.273509105799,93850.0,0.829943402901,1.0,2014-01-01
Santa Cruz,CalWIN,JAN,2014,2014.0,2014.0,0.347243050954,19913.0,0.807502027575,1.0,2014-01-01
Shasta,C-IV,JAN,2014,2014.0,2014.0,0.401756145563,21230.0,0.867026055705,1.0,2014-01-01
Sierra,C-IV,JAN,2014,2014.0,2014.0,0.381766381766,268.0,0.875816993464,1.0,2014-01-01
Siskiyou,C-IV,JAN,2014,2014.0,2014.0,0.447226029868,6199.0,0.876307605315,1.0,2014-01-01
Solano,CalWIN,JAN,2014,2014.0,2014.0,0.404978209492,37356.0,0.857516699952,1.0,2014-01-01
Sonoma,CalWIN,JAN,2014,2014.0,2014.0,0.323493817416,30740.0,0.852113652114,1.0,2014-01-01
Stanislaus,C-IV,JAN,2014,2014.0,2014.0,0.437235803302,75818.0,0.80829424307,1.0,2014-01-01
Sutter,C-IV,JAN,2014,2014.0,2014.0,0.358013669109,11629.0,0.89474494114,1.0,2014-01-01
Tehama,C-IV,JAN,2014,2014.0,2014.0,0.427358784054,9616.0,0.893680297398,1.0,2014-01-01
Trinity,C-IV,JAN,2014,2014.0,2014.0,0.384719222462,1425.0,0.839222614841,1.0,2014-01-01
Tulare,CalWIN,JAN,2014,2014.0,2014.0,0.513628527804,104282.0,0.858245683341,1.0,2014-01-01
Tuolumne,C-IV,JAN,2014,2014.0,2014.0,0.405075029506,4805.0,0.882785228734,1.0,2014-01-01
Ventura,CalWIN,JAN,2014,2014.0,2014.0,0.330295712666,56216.0,0.776828897549,1.0,2014-01-01
Yolo,CalWIN,JAN,2014,2014.0,2014.0,0.367537357061,15717.0,0.852378111611,1.0,2014-01-01
Yuba,C-IV,JAN,2014,2014.0,2014.0,0.464226824854,11543.0,0.861353630326,1.0,2014-01-01
California,n/a,APR,2014,2014.0,2014.0,0.343167399522,3856286.0,0.872979375807,2.0,2014-04-01
Alameda,CalWIN,APR,2014,2014.0,2014.0,0.296206293845,112019.0,0.862945843926,2.0,2014-04-01
Alpine,C-IV,APR,2014,2014.0,2014.0,0.456395348837,157.0,0.872222222222,2.0,2014-04-01
Amador,C-IV,APR,2014,2014.0,2014.0,0.425900083729,3052.0,0.889536578257,2.0,2014-04-01
Butte,C-IV,APR,2014,2014.0,2014.0,0.397144454596,29123.0,0.926569310553,2.0,2014-04-01
Calaveras,C-IV,APR,2014,2014.0,2014.0,0.438718265665,4614.0,0.902229174814,2.0,2014-04-01
Colusa,C-IV,APR,2014,2014.0,2014.0,0.224256292906,1764.0,0.951969778737,2.0,2014-04-01
Contra Costa,CalWIN,APR,2014,2014.0,2014.0,0.281749764817,64093.0,0.885262430939,2.0,2014-04-01
Del Norte,C-IV,APR,2014,2014.0,2014.0,0.455242010839,4872.0,0.945835760047,2.0,2014-04-01
El Dorado,C-IV,APR,2014,2014.0,2014.0,0.345696784074,11287.0,0.884977262035,2.0,2014-04-01
Fresno,CalWIN,APR,2014,2014.0,2014.0,0.496865834723,207360.0,0.898319549801,2.0,2014-04-01
Glenn,C-IV,APR,2014,2014.0,2014.0,0.338451331627,3571.0,0.942216358839,2.0,2014-04-01
Humboldt,C-IV,APR,2014,2014.0,2014.0,0.389772780292,16708.0,0.89832786709,2.0,2014-04-01
Imperial,C-IV,APR,2014,2014.0,2014.0,0.454745392065,36391.0,0.933485532526,2.0,2014-04-01
Inyo,C-IV,APR,2014,2014.0,2014.0,0.381465102865,1984.0,0.908009153318,2.0,2014-04-01
Kern,C-IV,APR,2014,2014.0,2014.0,0.410937330945,136732.0,0.912897755345,2.0,2014-04-01
Kings,C-IV,APR,2014,2014.0,2014.0,0.458906604079,22681.0,0.927648261759,2.0,2014-04-01
Lake,C-IV,APR,2014,2014.0,2014.0,0.399822831613,10381.0,0.925717852684,2.0,2014-04-01
Lassen,C-IV,APR,2014,2014.0,2014.0,0.441724087377,3013.0,0.929364589759,2.0,2014-04-01
Los Angeles,LRS,APR,2014,2014.0,2014.0,0.293908974666,987918.0,0.828324683274,2.0,2014-04-01
Madera,C-IV,APR,2014,2014.0,2014.0,0.446994411964,27677.0,0.94706405694,2.0,2014-04-01
Marin,C-IV,APR,2014,2014.0,2014.0,0.260011190153,9759.0,0.94044521538,2.0,2014-04-01
Mariposa,C-IV,APR,2014,2014.0,2014.0,0.444216757741,1951.0,0.939335580164,2.0,2014-04-01
Mendocino,C-IV,APR,2014,2014.0,2014.0,0.363087476614,12809.0,0.897491591928,2.0,2014-04-01
Merced,C-IV,APR,2014,2014.0,2014.0,0.458539808391,54132.0,0.93509993263,2.0,2014-04-01
Modoc,C-IV,APR,2014,2014.0,2014.0,0.333930490863,932.0,0.93480441324,2.0,2014-04-01
Mono,C-IV,APR,2014,2014.0,2014.0,0.254203093477,756.0,0.798310454065,2.0,2014-04-01
Monterey,C-IV,APR,2014,2014.0,2014.0,0.34558863624,50702.0,0.937502311305,2.0,2014-04-01
Napa,C-IV,APR,2014,2014.0,2014.0,0.248371104816,7014.0,0.927900515941,2.0,2014-04-01
Nevada,C-IV,APR,2014,2014.0,2014.0,0.349203292736,7254.0,0.900446871897,2.0,2014-04-01
Orange,CalWIN,APR,2014,2014.0,2014.0,0.293133552818,222948.0,0.899985467698,2.0,2014-04-01
Placer,CalWIN,APR,2014,2014.0,2014.0,0.283580673321,14943.0,0.823396517523,2.0,2014-04-01
Plumas,C-IV,APR,2014,2014.0,2014.0,0.347563431333,1726.0,0.887860082305,2.0,2014-04-01
Riverside,C-IV,APR,2014,2014.0,2014.0,0.364469719603,242770.0,0.850583008661,2.0,2014-04-01
Sacramento,CalWIN,APR,2014,2014.0,2014.0,0.408703150371,190537.0,0.888346504418,2.0,2014-04-01
San Benito,C-IV,APR,2014,2014.0,2014.0,0.363630746416,5885.0,0.926042486231,2.0,2014-04-01
San Bernardino,C-IV,APR,2014,2014.0,2014.0,0.44962456497,332157.0,0.87029327073,2.0,2014-04-01
San Diego,CalWIN,APR,2014,2014.0,2014.0,0.334267964463,237716.0,0.859365623351,2.0,2014-04-01
San Francisco,CalWIN,APR,2014,2014.0,2014.0,0.205583879113,42502.0,0.820486091002,2.0,2014-04-01
San Joaquin,C-IV,APR,2014,2014.0,2014.0,0.427311018033,109263.0,0.92328947702,2.0,2014-04-01
San Luis Obispo,CalWIN,APR,2014,2014.0,2014.0,0.317278906441,16851.0,0.895710413012,2.0,2014-04-01
San Mateo,CalWIN,APR,2014,2014.0,2014.0,0.218263125349,28943.0,0.893495508289,2.0,2014-04-01
Santa Barbara,CalWIN,APR,2014,2014.0,2014.0,0.28643912209,34324.0,0.932590680614,2.0,2014-04-01
Santa Clara,CalWIN,APR,2014,2014.0,2014.0,0.259444798239,100628.0,0.890332056307,2.0,2014-04-01
Santa Cruz,CalWIN,APR,2014,2014.0,2014.0,0.338009631779,22600.0,0.89536864625,2.0,2014-04-01
Shasta,C-IV,APR,2014,2014.0,2014.0,0.3905875041,22624.0,0.913547345043,2.0,2014-04-01
Sierra,C-IV,APR,2014,2014.0,2014.0,0.379494007989,285.0,0.928338762215,2.0,2014-04-01
Siskiyou,C-IV,APR,2014,2014.0,2014.0,0.431877275091,6644.0,0.938683243854,2.0,2014-04-01
Solano,CalWIN,APR,2014,2014.0,2014.0,0.385859581956,39911.0,0.904990816535,2.0,2014-04-01
Sonoma,CalWIN,APR,2014,2014.0,2014.0,0.305939353745,33214.0,0.910696169559,2.0,2014-04-01
Stanislaus,C-IV,APR,2014,2014.0,2014.0,0.423772859497,83329.0,0.893397804271,2.0,2014-04-01
Sutter,C-IV,APR,2014,2014.0,2014.0,0.340512647933,12142.0,0.929922646856,2.0,2014-04-01
Tehama,C-IV,APR,2014,2014.0,2014.0,0.420954086617,10342.0,0.929200359389,2.0,2014-04-01
Trinity,C-IV,APR,2014,2014.0,2014.0,0.389045604137,1655.0,0.915376106195,2.0,2014-04-01
Tulare,CalWIN,APR,2014,2014.0,2014.0,0.50883677382,114127.0,0.926596193817,2.0,2014-04-01
Tuolumne,C-IV,APR,2014,2014.0,2014.0,0.395100929916,5226.0,0.934549356223,2.0,2014-04-01
Ventura,CalWIN,APR,2014,2014.0,2014.0,0.318162121853,63145.0,0.871169791537,2.0,2014-04-01
Yolo,CalWIN,APR,2014,2014.0,2014.0,0.347617571059,16816.0,0.90345457476,2.0,2014-04-01
Yuba,C-IV,APR,2014,2014.0,2014.0,0.45040008769,12327.0,0.918212290503,2.0,2014-04-01
California,n/a,JUL,2014,2014.0,2015.0,0.337445914623,3948046.0,0.883410030391,3.0,2014-07-01
Alameda,CalWIN,JUL,2014,2014.0,2015.0,0.29301841465,115141.0,0.884753993807,3.0,2014-07-01
Alpine,C-IV,JUL,2014,2014.0,2015.0,0.464751958225,178.0,0.908163265306,3.0,2014-07-01
Amador,C-IV,JUL,2014,2014.0,2015.0,0.410955207771,3046.0,0.895618935607,3.0,2014-07-01
Butte,C-IV,JUL,2014,2014.0,2015.0,0.391315204963,29774.0,0.935377462222,3.0,2014-07-01
Calaveras,C-IV,JUL,2014,2014.0,2015.0,0.438674534725,4832.0,0.916888045541,3.0,2014-07-01
Colusa,C-IV,JUL,2014,2014.0,2015.0,0.213252565212,1725.0,0.949889867841,3.0,2014-07-01
Contra Costa,CalWIN,JUL,2014,2014.0,2015.0,0.27839648368,65745.0,0.897334407032,3.0,2014-07-01
Del Norte,C-IV,JUL,2014,2014.0,2015.0,0.451238319877,4974.0,0.955619596542,3.0,2014-07-01
El Dorado,C-IV,JUL,2014,2014.0,2015.0,0.340821227741,11637.0,0.899791231733,3.0,2014-07-01
Fresno,CalWIN,JUL,2014,2014.0,2015.0,0.490675123808,212427.0,0.909580207584,3.0,2014-07-01
Glenn,C-IV,JUL,2014,2014.0,2015.0,0.326220349849,3562.0,0.945580037165,3.0,2014-07-01
Humboldt,C-IV,JUL,2014,2014.0,2015.0,0.391818849122,17615.0,0.904678753017,3.0,2014-07-01
Imperial,C-IV,JUL,2014,2014.0,2015.0,0.466368573107,38904.0,0.940755428737,3.0,2014-07-01
Inyo,C-IV,JUL,2014,2014.0,2015.0,0.363854975953,1967.0,0.912337662338,3.0,2014-07-01
Kern,C-IV,JUL,2014,2014.0,2015.0,0.402019094869,139376.0,0.924378888167,3.0,2014-07-01
Kings,C-IV,JUL,2014,2014.0,2015.0,0.443794506612,22685.0,0.937396694215,3.0,2014-07-01
Lake,C-IV,JUL,2014,2014.0,2015.0,0.39318324646,10636.0,0.939327033472,3.0,2014-07-01
Lassen,C-IV,JUL,2014,2014.0,2015.0,0.424207821867,2972.0,0.931369476653,3.0,2014-07-01
Los Angeles,LRS,JUL,2014,2014.0,2015.0,0.28795630695,1007177.0,0.836534779861,3.0,2014-07-01
Madera,C-IV,JUL,2014,2014.0,2015.0,0.434143522134,27793.0,0.954298860047,3.0,2014-07-01
Marin,C-IV,JUL,2014,2014.0,2015.0,0.257925072046,10024.0,0.939368381595,3.0,2014-07-01
Mariposa,C-IV,JUL,2014,2014.0,2015.0,0.418816725979,1883.0,0.943859649123,3.0,2014-07-01
Mendocino,C-IV,JUL,2014,2014.0,2015.0,0.352656473435,12824.0,0.901828410689,3.0,2014-07-01
Merced,C-IV,JUL,2014,2014.0,2015.0,0.450183334415,55495.0,0.949720192357,3.0,2014-07-01
Modoc,C-IV,JUL,2014,2014.0,2015.0,0.32292381606,941.0,0.926181102362,3.0,2014-07-01
Mono,C-IV,JUL,2014,2014.0,2015.0,0.235666772252,744.0,0.854190585534,3.0,2014-07-01
Monterey,C-IV,JUL,2014,2014.0,2015.0,0.306241453666,46583.0,0.941070707071,3.0,2014-07-01
Napa,C-IV,JUL,2014,2014.0,2015.0,0.241091008772,7036.0,0.935265186761,3.0,2014-07-01
Nevada,C-IV,JUL,2014,2014.0,2015.0,0.339947829327,7298.0,0.910315579394,3.0,2014-07-01
Orange,CalWIN,JUL,2014,2014.0,2015.0,0.287748597558,228054.0,0.907063877178,3.0,2014-07-01
Placer,CalWIN,JUL,2014,2014.0,2015.0,0.278184374662,15432.0,0.845403747124,3.0,2014-07-01
Plumas,C-IV,JUL,2014,2014.0,2015.0,0.332101167315,1707.0,0.90221987315,3.0,2014-07-01
Riverside,C-IV,JUL,2014,2014.0,2015.0,0.361889748475,253211.0,0.863650161842,3.0,2014-07-01
Sacramento,CalWIN,JUL,2014,2014.0,2015.0,0.404534259421,196278.0,0.899520171583,3.0,2014-07-01
San Benito,C-IV,JUL,2014,2014.0,2015.0,0.348729374925,5791.0,0.935239018088,3.0,2014-07-01
San Bernardino,C-IV,JUL,2014,2014.0,2015.0,0.450409382607,346018.0,0.882127397044,3.0,2014-07-01
San Diego,CalWIN,JUL,2014,2014.0,2015.0,0.331247501161,246894.0,0.869590025359,3.0,2014-07-01
San Francisco,CalWIN,JUL,2014,2014.0,2015.0,0.206344691229,44250.0,0.847538785673,3.0,2014-07-01
San Joaquin,C-IV,JUL,2014,2014.0,2015.0,0.423730978771,112776.0,0.936288916563,3.0,2014-07-01
San Luis Obispo,CalWIN,JUL,2014,2014.0,2015.0,0.303807065365,16830.0,0.910665007305,3.0,2014-07-01
San Mateo,CalWIN,JUL,2014,2014.0,2015.0,0.210015344242,29290.0,0.90471042471,3.0,2014-07-01
Santa Barbara,CalWIN,JUL,2014,2014.0,2015.0,0.2690628449,33155.0,0.9355248307,3.0,2014-07-01
Santa Clara,CalWIN,JUL,2014,2014.0,2015.0,0.256170187403,103150.0,0.901660839161,3.0,2014-07-01
Santa Cruz,CalWIN,JUL,2014,2014.0,2015.0,0.310768343664,21558.0,0.907896399242,3.0,2014-07-01
Shasta,C-IV,JUL,2014,2014.0,2015.0,0.386189639744,23305.0,0.924728196175,3.0,2014-07-01
Sierra,C-IV,JUL,2014,2014.0,2015.0,0.361842105263,275.0,0.925925925926,3.0,2014-07-01
Siskiyou,C-IV,JUL,2014,2014.0,2015.0,0.413383600377,6579.0,0.943902439024,3.0,2014-07-01
Solano,CalWIN,JUL,2014,2014.0,2015.0,0.374652466678,40561.0,0.913350897341,3.0,2014-07-01
Sonoma,CalWIN,JUL,2014,2014.0,2015.0,0.294178683552,33171.0,0.91662982204,3.0,2014-07-01
Stanislaus,C-IV,JUL,2014,2014.0,2015.0,0.416003229242,85539.0,0.911181652588,3.0,2014-07-01
Sutter,C-IV,JUL,2014,2014.0,2015.0,0.332025687186,12357.0,0.933660748017,3.0,2014-07-01
Tehama,C-IV,JUL,2014,2014.0,2015.0,0.409878176935,10531.0,0.935423698703,3.0,2014-07-01
Trinity,C-IV,JUL,2014,2014.0,2015.0,0.395654142146,1748.0,0.92194092827,3.0,2014-07-01
Tulare,CalWIN,JUL,2014,2014.0,2015.0,0.498216470507,115648.0,0.939418062483,3.0,2014-07-01
Tuolumne,C-IV,JUL,2014,2014.0,2015.0,0.385469960532,5274.0,0.935604044705,3.0,2014-07-01
Ventura,CalWIN,JUL,2014,2014.0,2015.0,0.311960939099,64020.0,0.87701032905,3.0,2014-07-01
Yolo,CalWIN,JUL,2014,2014.0,2015.0,0.338885240682,17030.0,0.906236696467,3.0,2014-07-01
Yuba,C-IV,JUL,2014,2014.0,2015.0,0.445841870981,12620.0,0.927191242377,3.0,2014-07-01
California,n/a,OCT,2014,2015.0,2015.0,0.331537955226,4000885.0,0.890795090311,4.0,2014-10-01
Alameda,CalWIN,OCT,2014,2015.0,2015.0,0.283994705075,114994.0,0.893962715923,4.0,2014-10-01
Alpine,C-IV,OCT,2014,2015.0,2015.0,0.432642487047,167.0,0.902702702703,4.0,2014-10-01
Amador,C-IV,OCT,2014,2015.0,2015.0,0.409048569528,3074.0,0.89725627554,4.0,2014-10-01
Butte,C-IV,OCT,2014,2015.0,2015.0,0.38233717844,29963.0,0.937427650721,4.0,2014-10-01
Calaveras,C-IV,OCT,2014,2015.0,2015.0,0.432470258922,4944.0,0.917424383002,4.0,2014-10-01
Colusa,C-IV,OCT,2014,2015.0,2015.0,0.196417765945,1623.0,0.957522123894,4.0,2014-10-01
Contra Costa,CalWIN,OCT,2014,2015.0,2015.0,0.271905905336,66810.0,0.906697428242,4.0,2014-10-01
Del Norte,C-IV,OCT,2014,2015.0,2015.0,0.444057193923,4969.0,0.957049306626,4.0,2014-10-01
El Dorado,C-IV,OCT,2014,2015.0,2015.0,0.337042015845,11784.0,0.897965404252,4.0,2014-10-01
Fresno,CalWIN,OCT,2014,2015.0,2015.0,0.480446049592,214044.0,0.917415306542,4.0,2014-10-01
Glenn,C-IV,OCT,2014,2015.0,2015.0,0.314867762688,3524.0,0.957088538838,4.0,2014-10-01
Humboldt,C-IV,OCT,2014,2015.0,2015.0,0.395867037684,18352.0,0.906719367589,4.0,2014-10-01
Imperial,C-IV,OCT,2014,2015.0,2015.0,0.474263155429,40485.0,0.942585737235,4.0,2014-10-01
Inyo,C-IV,OCT,2014,2015.0,2015.0,0.350581915846,1958.0,0.92358490566,4.0,2014-10-01
Kern,C-IV,OCT,2014,2015.0,2015.0,0.394814363421,140593.0,0.9315421567,4.0,2014-10-01
Kings,C-IV,OCT,2014,2015.0,2015.0,0.430929726012,22554.0,0.942183975269,4.0,2014-10-01
Lake,C-IV,OCT,2014,2015.0,2015.0,0.386676604202,10895.0,0.94410745234,4.0,2014-10-01
Lassen,C-IV,OCT,2014,2015.0,2015.0,0.420870767104,3045.0,0.935771358328,4.0,2014-10-01
Los Angeles,LRS,OCT,2014,2015.0,2015.0,0.280465507004,1013613.0,0.845848295015,4.0,2014-10-01
Madera,C-IV,OCT,2014,2015.0,2015.0,0.4214035141,27749.0,0.956829074859,4.0,2014-10-01
Marin,C-IV,OCT,2014,2015.0,2015.0,0.251704713905,10188.0,0.94499582599,4.0,2014-10-01
Mariposa,C-IV,OCT,2014,2015.0,2015.0,0.417044228695,1933.0,0.956457199406,4.0,2014-10-01
Mendocino,C-IV,OCT,2014,2015.0,2015.0,0.337222000266,12661.0,0.914481762369,4.0,2014-10-01
Merced,C-IV,OCT,2014,2015.0,2015.0,0.434939561341,55664.0,0.959327174962,4.0,2014-10-01
Modoc,C-IV,OCT,2014,2015.0,2015.0,0.326158940397,985.0,0.948026948989,4.0,2014-10-01
Mono,C-IV,OCT,2014,2015.0,2015.0,0.217968508799,706.0,0.859926918392,4.0,2014-10-01
Monterey,C-IV,OCT,2014,2015.0,2015.0,0.288508978257,45261.0,0.948231794184,4.0,2014-10-01
Napa,C-IV,OCT,2014,2015.0,2015.0,0.23130786063,6871.0,0.935338959978,4.0,2014-10-01
Nevada,C-IV,OCT,2014,2015.0,2015.0,0.328311079033,7278.0,0.915126367409,4.0,2014-10-01
Orange,CalWIN,OCT,2014,2015.0,2015.0,0.283783203458,231287.0,0.907253335216,4.0,2014-10-01
Placer,CalWIN,OCT,2014,2015.0,2015.0,0.272541586609,15745.0,0.850667242963,4.0,2014-10-01
Plumas,C-IV,OCT,2014,2015.0,2015.0,0.332645790362,1774.0,0.898227848101,4.0,2014-10-01
Riverside,C-IV,OCT,2014,2015.0,2015.0,0.360052510253,263027.0,0.875915787511,4.0,2014-10-01
Sacramento,CalWIN,OCT,2014,2015.0,2015.0,0.399213533283,200402.0,0.907646528649,4.0,2014-10-01
San Benito,C-IV,OCT,2014,2015.0,2015.0,0.337981170302,5672.0,0.937365724674,4.0,2014-10-01
San Bernardino,C-IV,OCT,2014,2015.0,2015.0,0.447231588567,354800.0,0.890162301576,4.0,2014-10-01
San Diego,CalWIN,OCT,2014,2015.0,2015.0,0.329755800087,255230.0,0.876988626602,4.0,2014-10-01
San Francisco,CalWIN,OCT,2014,2015.0,2015.0,0.204693968944,44794.0,0.857186597011,4.0,2014-10-01
San Joaquin,C-IV,OCT,2014,2015.0,2015.0,0.419840975992,114528.0,0.94233807267,4.0,2014-10-01
San Luis Obispo,CalWIN,OCT,2014,2015.0,2015.0,0.2930545525,16637.0,0.914422337034,4.0,2014-10-01
San Mateo,CalWIN,OCT,2014,2015.0,2015.0,0.20402488617,29350.0,0.904552038709,4.0,2014-10-01
Santa Barbara,CalWIN,OCT,2014,2015.0,2015.0,0.268218833166,33662.0,0.935497318178,4.0,2014-10-01
Santa Clara,CalWIN,OCT,2014,2015.0,2015.0,0.256101235312,103700.0,0.904815503145,4.0,2014-10-01
Santa Cruz,CalWIN,OCT,2014,2015.0,2015.0,0.303473313767,21817.0,0.91506585018,4.0,2014-10-01
Shasta,C-IV,OCT,2014,2015.0,2015.0,0.381906894897,23873.0,0.935242497845,4.0,2014-10-01
Sierra,C-IV,OCT,2014,2015.0,2015.0,0.361460957179,287.0,0.922829581994,4.0,2014-10-01
Siskiyou,C-IV,OCT,2014,2015.0,2015.0,0.407816482583,6720.0,0.953326713009,4.0,2014-10-01
Solano,CalWIN,OCT,2014,2015.0,2015.0,0.361720330449,40589.0,0.915610196255,4.0,2014-10-01
Sonoma,CalWIN,OCT,2014,2015.0,2015.0,0.287127096508,33417.0,0.915559330393,4.0,2014-10-01
Stanislaus,C-IV,OCT,2014,2015.0,2015.0,0.399697552415,85636.0,0.92476485643,4.0,2014-10-01
Sutter,C-IV,OCT,2014,2015.0,2015.0,0.323620793191,12395.0,0.949444657219,4.0,2014-10-01
Tehama,C-IV,OCT,2014,2015.0,2015.0,0.390647702072,10217.0,0.94426987061,4.0,2014-10-01
Trinity,C-IV,OCT,2014,2015.0,2015.0,0.385432473445,1778.0,0.919338159255,4.0,2014-10-01
Tulare,CalWIN,OCT,2014,2015.0,2015.0,0.489244740862,115610.0,0.942070909965,4.0,2014-10-01
Tuolumne,C-IV,OCT,2014,2015.0,2015.0,0.380711027442,5258.0,0.93692088382,4.0,2014-10-01
Ventura,CalWIN,OCT,2014,2015.0,2015.0,0.313185131335,65482.0,0.877739501092,4.0,2014-10-01
Yolo,CalWIN,OCT,2014,2015.0,2015.0,0.338461245187,17755.0,0.907534246575,4.0,2014-10-01
Yuba,C-IV,OCT,2014,2015.0,2015.0,0.441903970069,12756.0,0.940777343462,4.0,2014-10-01
California,n/a,JAN,2015,2015.0,2015.0,0.326362915527,4106495.0,0.902819045735,1.0,2015-01-01
Alameda,CalWIN,JAN,2015,2015.0,2015.0,0.270823124496,116614.0,0.908959109545,1.0,2015-01-01
Alpine,C-IV,JAN,2015,2015.0,2015.0,0.404639175258,157.0,0.912790697674,1.0,2015-01-01
Amador,C-IV,JAN,2015,2015.0,2015.0,0.395575221239,3129.0,0.918672930123,1.0,2015-01-01
Butte,C-IV,JAN,2015,2015.0,2015.0,0.379990506171,30419.0,0.941735549983,1.0,2015-01-01
Calaveras,C-IV,JAN,2015,2015.0,2015.0,0.424124841839,5028.0,0.920541926034,1.0,2015-01-01
Colusa,C-IV,JAN,2015,2015.0,2015.0,0.206864456079,1778.0,0.954887218045,1.0,2015-01-01
Contra Costa,CalWIN,JAN,2015,2015.0,2015.0,0.260953244813,68471.0,0.923598839954,1.0,2015-01-01
Del Norte,C-IV,JAN,2015,2015.0,2015.0,0.430757193776,4955.0,0.961389212262,1.0,2015-01-01
El Dorado,C-IV,JAN,2015,2015.0,2015.0,0.335674726462,12425.0,0.90647114613,1.0,2015-01-01
Fresno,CalWIN,JAN,2015,2015.0,2015.0,0.480588264542,222311.0,0.928570831871,1.0,2015-01-01
Glenn,C-IV,JAN,2015,2015.0,2015.0,0.318879310345,3699.0,0.960779220779,1.0,2015-01-01
Humboldt,C-IV,JAN,2015,2015.0,2015.0,0.387391624407,18945.0,0.917166924864,1.0,2015-01-01
Imperial,C-IV,JAN,2015,2015.0,2015.0,0.462521111275,40805.0,0.949726521587,1.0,2015-01-01
Inyo,C-IV,JAN,2015,2015.0,2015.0,0.339441535777,1945.0,0.934197886647,1.0,2015-01-01
Kern,C-IV,JAN,2015,2015.0,2015.0,0.398490255359,146173.0,0.939916536456,1.0,2015-01-01
Kings,C-IV,JAN,2015,2015.0,2015.0,0.429750096258,23439.0,0.950178368737,1.0,2015-01-01
